0,1,2,3
0.16795867223540578,0.27357170830682087,0.48000642408298716,0.07846319537478619
0.2147270067364491,0.41207161043333224,0.08637682486241913,0.28682455796779954
0.350207328231234,0.19321303077144752,0.39901616460036016,0.05756347639695833
0.43867145857775647,0.2054317022965792,0.06376348667871995,0.2921333524469444
0.10447020214513836,0.4381942251307036,0.05959219160218435,0.3977433811219737
0.14697659522746997,0.25087655122650176,0.033794669666322386,0.5683521838797059
0.01836466047587748,0.41576194831331514,0.03852311543883172,0.5273502757719757
0.6546655244267638,0.09889750259256747,0.013556208720027413,0.23288076426064136
0.14386626986701861,0.19435200523996748,0.29910839661574573,0.36267332827726817
0.19403726421161732,0.16389832430796678,0.30805277767967426,0.3340116338007416
0.374844031433075,0.2580298917667242,0.15746055187023006,0.2096655249299708
0.1707047986026093,0.7173907787207559,0.10921929484923612,0.0026851278273987145
0.5787359591449601,0.005159505746445914,0.021106849449094744,0.3949976856594991
0.5352740467880537,0.2096202624790301,0.048460331083135744,0.20664535964978054
0.6917093966824613,0.20810157971924248,0.06318711245291339,0.03700191114538279
0.17209194809672268,0.1445713380906632,0.2633771764956372,0.41995953731697694
0.06673326695123602,0.13369465272008008,0.18590910565413596,0.6136629746745479
0.0030265026285037633,0.27648207048391327,0.41398500603557664,0.3065064208520063
0.11948074884852394,0.6640761771551947,0.1016716173740308,0.11477145662225047
0.6547528896707109,0.05249936307583086,0.16880969760949838,0.12393804964395982
0.0848100413998876,0.017476307314776673,0.8778148619007169,0.019898789384618948
0.553441522328344,0.028115630719658974,0.3682751680252685,0.05016767892672852
0.03870007546913448,0.13027700244196552,0.48647498009290335,0.3445479419959966
0.44742413462280106,0.31436634941787667,0.10152644183046713,0.13668307412885516
0.09120337349178748,0.1017201976732009,0.7092397230605605,0.0978367057744513
0.2465728727055541,0.12239422858238205,0.14965676831611152,0.48137613039595234
0.04502151869894472,0.5784796830290466,0.09738695399842023,0.27911184427358837
0.4276836295550846,0.05642009088650177,0.02267748213064999,0.49321879742776364
0.5801347907312466,0.28361292605990374,0.03811148637189116,0.0981407968369584
0.16271740286028336,0.33381320745980025,0.14492412685045136,0.358545262829465
0.03373817361190193,0.003713203959327116,0.11092063485074974,0.8516279875780213
0.277893967745363,0.04141842971029272,0.4075586757905092,0.2731289267538351
0.13773932923107518,0.38345529377289295,0.2990615551172682,0.1797438218787637
0.020641552761574616,0.006274224500181863,0.5008512757172888,0.47223294702095475
0.38531868606481995,0.19722790601559115,0.13768297648426542,0.27977043143532343
0.5304019376800344,0.26034146621133186,0.18781225556159792,0.02144434054703581
0.4512043612968504,0.40558987184720174,0.11521788851785217,0.027987878338095656
0.036706697731411275,0.37363178328306157,0.23992099136378497,0.3497405276217422
0.031375079338803874,0.29188871233801317,0.4375184692990132,0.23921773902416973
0.13565163119028556,0.03262949598522308,0.7370209574213535,0.0946979154031378
0.18237194123714628,0.020228243444023603,0.3565187811530524,0.44088103416577773
0.3448613415362997,0.11984043204201567,0.0969437630034177,0.4383544634182669
0.07136734643306356,0.19804518191195714,0.26796069635101394,0.4626267753039654
0.08694610092416416,0.25772154756871424,0.3547399196805293,0.30059243182659223
0.1814519426774106,0.023358310075531713,0.7133621255373948,0.0818276217096629
0.12545526372185506,0.2220519419864263,0.20523438629078594,0.44725840800093275
0.027129797561614516,0.21228467964247857,0.6722496956975444,0.08833582709836255
0.4653446382429844,0.100687837912671,0.23233705547364678,0.2016304683706978
0.42962016427595506,0.4480009023024517,0.008396559521579278,0.11398237390001384
0.20776090284414236,0.09911198396961318,0.5088388403271813,0.18428827285906313
0.4047825217905823,0.3498640816796984,0.027904558990494266,0.217448837539225
0.09472998072303018,0.09249560379948929,0.4771350380702629,0.3356393774072176
0.08532908541336515,0.28913949905470315,0.2023955364054325,0.4231358791264992
0.48860749313169877,0.3407216933980469,0.1381031298811901,0.0325676835890642
0.07722773090920945,0.03977034582874753,0.7356997712102461,0.1473021520517969
0.06407908697680559,0.2139631162979667,0.6269033896137082,0.09505440711151952
0.22853825991469714,0.5680982652490247,0.10757134122141945,0.09579213361485864
0.48392168653580914,0.04529265888738529,0.3330937307470859,0.13769192382971968
0.22724890933790753,0.1739032665841392,0.16567769586077905,0.43317012821717427
0.23862672633642043,0.08605214909395587,0.3146443063276451,0.3606768182419786
0.05912070289732363,0.4512991974610772,0.1640184635546154,0.32556163608698374
0.46496758264733434,0.3190736348492142,0.10896846829324847,0.10699031421020294
0.1376425576042246,0.14530837289241033,0.16297840657804685,0.5540706629253183
0.4992414548105202,0.1632866220154449,0.04210314926807504,0.29536877390595995
0.2931960754117158,0.23618556149258035,0.12081561099611116,0.3498027520995928
0.03741310331628378,0.5242216936015212,0.16573777439149284,0.2726274286907022
0.025969130231843274,0.0644812586013897,0.049696438976487844,0.8598531721902792
0.2933727524912783,0.23428143898435624,0.1485434742807542,0.32380233424361127
0.08836555744880942,0.16818245743164742,0.5830720591035903,0.1603799260159529
0.07948446672510123,0.20508629579761337,0.5713410072156268,0.14408823026165868
0.19573363591199278,0.30276975732912637,0.4024869343459853,0.09900967241289557
0.11366611429452358,0.0267073162143385,0.47798382644362536,0.38164274304751256
0.17768481701799319,0.38725616555254616,0.3600362719018715,0.07502274552758917
0.6728792048634027,0.28202157211146966,0.03507370654845782,0.010025516476669771
0.06551176003834785,0.18934871016581373,0.20971734333196865,0.5354221864638697
0.09616427014668932,0.2911765934887357,0.22393822628479562,0.3887209100797794
0.4620977978227174,0.4593109646871545,0.022906533026168463,0.05568470446395957
0.6163539752256294,0.1105458360856188,0.15682666849790247,0.1162735201908493
0.11868020099966359,0.544076598213489,0.3090947911459278,0.02814840964091961
0.2774850387097455,0.4837784289313355,0.03851619401519257,0.20022033834372638
0.24203592277860211,0.3663218486704469,0.3518234452985686,0.039818783252382334
0.6617352889884752,6.583470775836098E-4,0.03455688803908666,0.3030494758948545
0.2996988858805695,0.2951252812901607,0.11077849789601066,0.2943973349332592
0.25605425177133523,0.11588984932664156,0.07699422286637689,0.5510616760356464
0.3042452174037392,0.4529523729109925,0.01851259044748249,0.2242898192377858
0.0025394040480947733,0.45813497054492963,0.02185844478203744,0.5174671806249382
0.35400640750256385,0.4106308182375359,0.13524439466357202,0.10011837959632822
0.29828102440350607,0.09284952014483058,0.4506034306041702,0.1582660248474932
0.23816710333745078,0.09613564760760154,0.6070113311314695,0.05868591792347813
0.5320728395413374,0.05870308337663363,0.20333369260977918,0.20589038447224978
0.07465087371621043,0.19346581376148553,0.2366979554413583,0.49518535708094585
0.3109140177552178,0.052273280137342115,0.5574496301255039,0.07936307198193623
0.22271597330969478,0.22040782261465128,0.040468320441213346,0.5164078836344406
0.20946972254501153,0.3292810959799071,0.4517442179032586,0.009504963571822789
0.1858710826067883,0.3266228498655257,0.2801273502471242,0.2073787172805618
0.0992050460445752,0.4861206119027889,0.38390803663051454,0.03076630542212136
0.3144391386171143,0.2020587930098283,0.3852507157716851,0.09825135260137227
0.3353037389826304,0.0859487564032593,0.4116257377193065,0.16712176689480385
0.5390222636434783,0.20888129043534925,0.1869588239696487,0.06513762195152378
0.5645104660134759,0.22722219484762882,0.06565558295897467,0.14261175617992058
