0,1
0.5445809272920343,0.4554190727079655
0.6676710855498731,0.3323289144501267
0.8897182455408496,0.11028175445915028
0.2925912243562753,0.7074087756437244
0.36977271619987584,0.6302272838001239
0.7470097125133295,0.25299028748667024
0.03272844456524682,0.9672715554347528
0.62586994413915,0.3741300558608499
0.09738301549254197,0.9026169845074579
0.3132476815835074,0.6867523184164924
0.8685748611533429,0.1314251388466569
0.1783153040371917,0.8216846959628079
0.3241523536282313,0.6758476463717686
0.5276710350021697,0.47232896499783017
0.9930063985055739,0.0069936014944258496
0.35227129849383765,0.6477287015061621
0.9533032670632208,0.046696732936779006
0.12507858301089458,0.8749214169891052
0.5885675710695707,0.411432428930429
0.5825296265995015,0.4174703734004984
0.4334669238105288,0.566533076189471
0.5052184269641398,0.49478157303586007
0.7935193222840191,0.20648067771598066
0.4553919240531567,0.5446080759468431
0.8279071125994237,0.17209288740057604
0.4631025421689467,0.5368974578310531
0.7009042770163825,0.29909572298361725
0.4192817051849309,0.580718294815069
0.5803509350526337,0.4196490649473661
0.95459402289398,0.04540597710601968
0.6868647320271238,0.313135267972876
0.7955226397915391,0.20447736020846075
0.24355594816225312,0.7564440518377465
0.4683315134508388,0.531668486549161
0.7883142069407363,0.2116857930592635
0.71275033596702,0.2872496640329798
0.14664919741416627,0.8533508025858334
0.6393960412241015,0.36060395877589824
0.2535629018363406,0.7464370981636592
0.8619375534922861,0.13806244650771377
0.38682433648800907,0.6131756635119907
0.45045230834183486,0.549547691658165
0.8990517037302898,0.10094829626971003
0.9778396587205727,0.022160341279427065
0.9596334963550652,0.04036650364493466
0.35474091073841163,0.6452590892615881
0.3509281840832788,0.649071815916721
0.7225577287700624,0.27744227122993737
0.10476258639888231,0.8952374136011174
0.7018572724571226,0.2981427275428772
0.6758330292298347,0.32416697077016515
0.3303413513668816,0.6696586486331182
0.35779550053660425,0.6422044994633955
0.2337434397623962,0.7662565602376036
0.09665825602915801,0.9033417439708418
0.49902972411679486,0.5009702758832049
0.6057364109146319,0.39426358908536774
0.06237186924641264,0.9376281307535872
0.8168234242397243,0.18317657576027546
0.02559329617809397,0.9744067038219059
0.18847980025226696,0.8115201997477328
0.7130870051622786,0.2869129948377212
0.5258573981606205,0.4741426018393793
0.8639571684826002,0.1360428315173997
0.1502648969739137,0.849735103026086
0.8748923897851069,0.12510761021489286
0.6026297774231504,0.39737022257684945
0.20795737759740612,0.7920426224025936
0.29854329923552414,0.7014567007644756
0.5742085617847656,0.4257914382152342
0.8018739837642032,0.19812601623579662
0.8496564422465592,0.15034355775344055
0.5231306581832548,0.4768693418167449
0.03589537672973386,0.9641046232702659
0.43792121490562014,0.5620787850943797
0.5878950848723882,0.4121049151276116
0.3749135612705097,0.6250864387294901
0.8483892565155993,0.15161074348440062
0.5029549415820674,0.4970450584179322
0.6490282128076712,0.3509717871923286
0.5207032738945385,0.47929672610546126
0.6416437280427205,0.35835627195727937
0.1396869626885257,0.860313037311474
0.8238511904358129,0.17614880956418694
0.31478956223162596,0.6852104377683738
0.0908710302424161,0.9091289697575836
0.6806893850498899,0.3193106149501099
0.6523503319033331,0.34764966809666675
0.9357531250738313,0.06424687492616854
0.03694172861248396,0.9630582713875159
0.27810725279971643,0.7218927472002834
0.8778512517743838,0.122148748225616
0.779099588411278,0.22090041158872176
0.2270751732715453,0.7729248267284545
0.9623446224764103,0.03765537752358955
0.577083715640393,0.42291628435960676
0.3131110335885777,0.6868889664114222
0.40256329620519515,0.5974367037948047
0.3833783319534122,0.6166216680465876
0.17233837028377275,0.8276616297162271
